,id,genre_ids,title,overview,poster_path
319,80930,"[18, 80, 28]",Chennakesava Reddy,"Chennakesva Reddy (Telugu: చెన్నకేశవ రెడ్డి) is a 2002 Tollywood Faction Film, directed by V.V. Vinayak, released on 25 September 2002. The movie stars Nandamuri Balakrishna in double role father-son characther, while Shriya Saran and Tabu play the female lead.",/xuE5f4YrT1NfEdbfyQRdYAuuUtS.jpg
320,531897,"[35, 14]",Jamba Lakidi Pamba,"Varun and Pallavi, a married couple on the brink of divorce, approach Harischandra Prasad, a lawyer. However, circumstances force Harischandra to fix the couple's troubled relationship.",/rNDFX6DpyB4CrkIgTKt0KvqWexV.jpg
321,63378,"[35, 18, 10749]",100% Love,"Balu and Mahalakshmi are both very competitive in college, which leads to ego clashes. When they meet again after a few years, they try to outdo each other until they realize that they are in love.",/xDuAT2K7kcN2kM9BP9lwwNqNWCD.jpg
322,588708,"[27, 18, 53]",Jessie,"Set in an abandoned house, the film follows a team of professional ghost hunters trying to conduct a paranormal investigation to unveil the mystery of two sisters, Jessie and Amy, where Amy shows unusual mental and physical behaviour.",/6KTlPb2UM6JQfinRU4nT93VVXdK.jpg
323,371363,"[10751, 10749]",Brahmotsavam,"When a charming NRI girl falls in love with a wealthy businessman, she unwittingly sparks conflict within his large joint family. How will her lover find a way to marry her, while still ensuring that his large family remains happy and harmonious?",/kqfDxSE0shQyN9PYsSAlTiGnUVt.jpg
324,434395,"[36, 18, 28]",Gautamiputra Satakarni,"The emperor of Satavahana kingdom, Satakarni comes across many challenges when he attempts to convince his wife that their son is bound to take part in battles and vanquish his enemies.",/8Mb7hg3zvrrMfJioJNivxK3NFP4.jpg
325,208417,"[28, 12]",Sahasam,"Gowtam is a guard employed by a security agency. One rainy night, he finds out that his grandfather has a treasure stashed away in Pakistan which was his place before partition happened. Srinidhi is a staunch devotee and her goal is to visit a Hindu temple which is located in Hinglaj, Pakistan. Gowtam’s treasure is located in and around that temple. Gowtam joins Srinidhi’s journey to Pakistan temple where they have a security guy (Ali) helping them. Meanwhile, Sultan takes over the Pakistan’s archeology department’s team that is searching for treasure in the same area. The rest of the story is all about how Gowtam manages to get hold of diamonds which rightfully belongs to him.",/nl5uUHZJiNOWDPYZe22DpvuAiUs.jpg
326,381677,"[35, 53]",Dongata,"Dongaata is a comedy thriller starring Lakshmi Manchu and Adivi Sesh. The film marks the debut of Vamsi Krishna as a director,and the film has also been produced by Lakshmi Manchu.",/4LIQQRnJe549mo3kb61sfZ6YhZj.jpg
327,531420,"[18, 10751]",Ammayi Kosam,"Ravi, Venkat, Balu and Venu, four unemployed graduates, waste their time in doing unconstructive things. However, their lives change when they meet Anjali, a photographer.",/sQycCZeR6mX4FKTaX5gNARm6kt4.jpg
328,1034215,"[18, 28]",Anukoni Prayanam,"Two Telugu-speaking friends with opposing views towards life work at a construction site in Bhubaneswar, Odisha. When one of them dies of a heart attack, the other takes it upon himself to take the body to his friend’s village for last rites. What did he have to endure and experience during the journey, and how did it transform him?",/4ZssBWSWr0aYGuuIT2pnhsarkFo.jpg
329,536420,"[53, 28]",Savyasachi,"A twin brother of the protagonist is absorbed due to Vanishing Twin Syndrome and controls his left hand. When his life is threatened, the twin brother that never existed protects him like a shield.",/vc5HreneK0H4TbodDasRnqx2fLL.jpg
330,137374,[],Mrugaraju,"Mrugaraju is a 2001 Tollywood film which was written and directed by Gunasekhar based on English film The Ghost and the Darkness. It stars Chiranjeevi, Simran, Sanghavi and Nagendra Babu. Mani Sharma composed music for this film. The film has been dubbed in Tamil with the title Vettaikkaaran.The Hindi version of this is available named ""Rakshak, The Protector"".In a jungle, there lives a man-eating lion. The latest victim of lions havoc is the death of the chief engineer who is constructing the rail bridge. The Railway department asks Aishwarya (Simran) to go on the mission of constructing the bridge. Even after Aishwarya resumes the duty, Lion starts terrorizing the crew of the construction team.",/29jeGPk57TRwX9s385trhGMRmx8.jpg
331,1030109,"[14, 35, 27]",Ooru Peru Bhairavakona,,/bPqtaVDJI2E8SheBhCgtktyBw6a.jpg
332,154913,"[18, 10749]",Anand,"A rich guy falls in love with an independent and strong-minded girl, and moves into her simple neighborhood to earn her love.",/nEy1ue2wOGPfGsgVAhRzurRo6Xt.jpg
333,850161,"[28, 80, 18]",Ramarao On Duty,"Ramarao, a mandal revenue officer who was formerly removed from the position of deputy collector, is posted in Chittoor in the year 1995 and he decides to find out about a few unsolved murders in his area. He learns from his own investigation that an illegal smuggling ring is responsible for the deaths. Can Ramarao stop the smugglers?",/vpDxNs1GRbTl68TnmqGSpS73RuR.jpg
334,66520,"[28, 35]",Hanuman Junction,"Two friends, Krishna and Das, run a company in a small town with their loved sister Devi. However, Devaraj, an influential man in the village, is against them and vows to destroy their growth.",/btYdgHtyOHU5xG4mdZIIBmqkCiH.jpg
335,80802,[],Devadasu,"Devadas (Ram) is the typical poor student, while Bhanumati (Ileana) is a rich NRI girl whose father is the senator of New York. They fall in love when the girl comes to India to learn classical Carnatic music. Coming to know about their love, Bhanu’s father Katamraju (Sayaji Shinde) hatches a plan to separate them. He promises to get them married but he takes her daughter, and her grand mother back to the USA. The rest of the story is how the street-smart lover boy makes it to the USA and succeeds in attaining his girl.",/rP357SY1HMZhrBwm3Kdjt7goq6.jpg
336,588675,[],Magnet,"A romantic thriller film directed by M Adi Sesha Sai Reddy, starring Sakshi Chowdary and Posani Krishna Murali in the lead roles.",/valzwMYDy1Vd9wnx3Qoq0dTkezk.jpg
337,307929,"[80, 28]",Osey Ramulamma,"Ramulamma,an innocent young girl, works as a maid in a Dora’s residence as a slave. She gets raped and impregnated by the Dora. and he orders his men to throw the baby and kill Ramulamma. The baby was found by naxals and was raised by them. Injured Ramulamma was taken care by a Dalit couple who treat her as their own sister. When Ramulamma kills Dora's son who tries to forcefully sleep with her, Dora wants to kill Ramulamma but she was rescued by Naxal leader Komaranna. He teaches her to rebel against the people who tormented her, tells her nothing is lost in a combat and gives her heaps of courage.  When Komaranna dies in a battle with the government which despises any resistance, or questions their wrongdoings, Ramulammma dedicates her life in searching for those people who made her life an irreparable suffering.",/98I0dEvCnLNwUuF1YJeMnXZsFLW.jpg
338,785570,"[18, 35]",Mail,"Part 1 of Kambalapalli Kathalu from Aha.  Fascinated by the world of computers and the internet, an innocent 18-year-old Ravi feels elated when a fellow villager Hybath opens a gaming centre. Soon, an email unfurls a series of unexpected events stirring life-altering experiences.",/vqbPpFXwLs6RhmkMmuHy9tvzSYm.jpg
339,242911,"[28, 18]",Stalin,"Stalin is deeply moved by the suicide of a girl with physical disabilities. As a result, he devises a formula of extending unconditional help to those who need it to establish peace. But things turn complicated in his life with the entry of Home Minister Muddu Krishnayya.",/qGrBPtRJHz3s1QpoVznTApdqNQR.jpg
340,226200,"[18, 28]",Pournami,"A dancer trains for an event where she has to perform a special dance in Lord Shiva's temple. But when she suddenly disappears, her younger sister Chandrakala decides to learn the dance.",/yFmORIXTXON5jnIoAfRmfljlcAE.jpg
341,496698,"[10749, 35]",Hello Brother,"Hello Brother is a 1994 Telugu action-comedy film, produced by K. L. Narayana on Sri Durga Arts banner, presented by S. Gopal Reddy and directed by E V V Satyanarayana. Starring Akkineni Nagarjuna, Ramya Krishna, Soundarya in lead roles and music composed by Raj-Koti. The film was a Blockbuster at the Box Office. It was later remade in Kannada as Cheluva with V. Ravichandran and Hindi as Judwaa with Salman Khan. The film is loosely based on Twin Dragons and borrows plot elements from the Hindi film Kishen Kanhaiya.",/f2BLnilf2ELTA1riVFB7GCr8Qse.jpg
342,480812,"[80, 27, 53]",Raju Gari Gadhi 2,"Three friends — Ashwin, Kishore and Praveen get into business by purchasing a resort. Pretty soon, they find that they've got more than what they've bargained for. Apparently, the resort is haunted by a ghost. Unwilling to sell the resort, they seek the help of a mentalist, Rudra, to exorcise the ghost.",/6Rr8Z3BkqeF4ivRdtTiX816Tbzl.jpg
343,878470,"[10751, 10749, 35]",Pushpaka Vimanam,"Sundar is a typical middle-class guy, working as a government teacher. He has to come up against a strangely unusual situation after his wife Meenakshi elopes with someone else soon after their marriage and to now convince the entire world that everything is alright.",/jd5vrm1WnNJ1ifTqajKGEJexzzI.jpg
344,1072090,"[35, 10751, 18]",Writer Padmabhushan,"Padmabhushan, a 25-year-old aspiring writer based out of Vijayawada and his middle class family, hopes to achieve greatness one day, or at least fame. When he falls for someone who loves his work, there comes a twist in the tale.",/fEIOJTfWf6mGyStAnP4tvTDLzBN.jpg
345,511680,"[28, 10749]",Raju Bhai,"A man saves the son of a local don from rivals, and gets a job in the don's gang. Things change when he falls in love with a girl who wants him to quit the gang.",/2m47veM1gP9kNOqyuRYCL88SEao.jpg
346,540189,"[53, 28]",Goodachari,"Gopi, alias Arjun, is the son of an ex-RAW agent Raghuveer. Brought up by his uncle Satya, he wants to be an agent just like his father and uncle. But Satya wants him to lead a normal life and not be killed like his father was. What happens in Gopi’s life that turns everything upside down?",/uG04EjdV1zrj91ROxP75jwRxxv0.jpg
347,943301,"[10749, 35]",Nenu Meeku Baaga Kavalsinavaadini,"Teju, a software employee, once a Princess & Sweetheart of her family, is now an alcoholic and stays alone. Vivek, a driver, enters her life; he saves her from goons who try to take advantage of her intoxicated state. How did Teju’s life change after meeting Vivek?",/9vCTxz8QWj4ZiwL2Vgi2jf1lnq9.jpg
348,890909,[],Amaran in the City: Chapter 1,A Police sub-inspector and an investigative journalism student get into a situation to solve the mystery of  suicides and missing girls.,/bXleD51UVETpfruCuVAzIbKRYNg.jpg
349,921106,"[10749, 18]",Aa Ammayi Gurinchi Meeku Cheppali,A successful commercial film director finds a reel that changes his life forever. Will he finally make a movie that touches people’s hearts?,/A6y1kPTeGswSzAie1XTisDV6TB2.jpg
350,66107,"[18, 28, 35]",Don,"Surya lives a middle-classed lifestyle along with his honest father who is a Police Inspector. When his father arrests a gangster, he is killed, leaving Surya alone to fend for himself. He overcomes many problems, comes to the rescue of a young boy, Jadhav, and together they assist other oppressed youth, who subsequently make Surya their leader. Years later Surya is a much respected and equally feared Don, and lives a wealthy lifestyle along with Jadhav, Bannerjee, and Mathur as his trusted assistants. He dispenses justice quickly and comes to the assistance of the poor and needy. He meets with Mathur's daughter, Priya, and both fall in love with each other. Jadhav, meets with Nandini, and wants to get married to her. Then complications shatter their lives when Pakistani gangster, Feroz, starts taking an interest in India and wants Surya to join forces with him. When Surya refuses, Feroz lets lose a reign of terror that will devastate and change Surya's life forever.",/muDvHnqcS0R6gxWnw8IqfKMlmPG.jpg
351,895973,"[10749, 35]",Virgin Story,"In the present world of less attention span and instant gratification, can the time consuming emotion of love survive or fade away.",/lFmjAAKZAbU5oRmORRqfUfeAfrW.jpg
352,494061,"[28, 10751, 10402, 10749]",Hello!,"Avinash/Seenu is a street urchin brought up by his loving adoptive parents Saru and Prakash. The love of his life is the girl he meets during childhood Junnu/Priya, whom fate had snatched away from him. Fourteen long years and they still wait for the day they will meet again. Will destiny help them?",/bAb8vzm76WbX8ptWKLBbIDd0YWc.jpg
353,921382,"[9648, 53]",Kinnerasani,"Jayadev writes a book called Kinnerasani, but somehow Veda finds a book that holds the key to her past, present, and future. Meanwhile, lawyer Venkat wants to avenge his lover’s death. Venkat helps Veda to protect them both from an uncertain future.",/mKorqgV9F9dzTo3TT0fsV29RdM7.jpg
354,295590,"[18, 28]",Govindudu Andarivaadele,"Balaraju, the head of his village, lives with his wife Baby along with his two sons Chandrasekhar Rao and Bangari and two daughters. He helps Chandrasekhar become a doctor and builds a local hospital. On the day it opens, Chandrasekhar comes back home with his lover Kausalya, also a doctor. Both express their wish to marry and settle abroad, which upsets Balaraju, leading to their separation.  25 years later, Chandrasekhar, a successful doctor in London, tells the story to his son Abhiram and daughter Indu. Abhiram decides to go home to Balaraju and attempt a reconciliation. He meets his friend, Bunny, at the airport and goes to the village on Bunny's bike the next day.",/2JfAO5xeAvTme6t4QUgGUQpA6S6.jpg
355,540396,"[18, 10751]",Srinivasa Kalyanam,The film highlights the sacred bond with another human being through nuptial rituals and the sanctity of the institution of marriage.,/3yMUEvaSPOK1Feos3bRUL7OqiX8.jpg
356,811949,"[80, 53]",Ee Kathalo Paathralu Kalpitam,"Krishna, a young man wants to test his luck as hero in movies. In this process he falls for heroine Shruti & lands in a trouble accidentally.",/u2KGLr7dmtWqJ0J5VkjKxoWzI41.jpg
357,279134,"[28, 35, 14]",Yamudiki Mogudu,"Kaali, a ruffian, is killed by a rival when he falls in love with his daughter. When Kaali fights with the god of death, he is sent back in the body of a soft-spoken man who is harassed by his family.",/qfxjKH2q2d6BMOXaGAhTDQOS48u.jpg
358,535169,"[28, 18]",Amar Akbar Anthony,A man with dissociative identity disorder takes revenge on four businessmen for the murder of his family.,/tJz3TAyaFgG06rgusz7WtSwOhrH.jpg
359,307746,[],Andhrawala,"Shankar, leader of a labour union, is killed by a mafia don. His son Munna, who is raised by the slum dwellers, is unaware of his past. However, his enemies identify him and attempt to kill him.",/qd51RRscEvuDBtKx7EqfKA7fH7S.jpg
360,78583,"[10749, 18]",Maro Charitra,"A young man and a woman fall in love with each other. However, their parents decide to test their relationship by separating the couple for a year.",/8PNSSaGFuVXVsiob9YnpVz6L2ls.jpg
361,565277,"[28, 53]",Kavacham,"After being framed for a kidnapping, an honest cop races against time to clear his name and catch the conspirator.",/lZaJhafKDFKGNf42rPU0CMMO55d.jpg
362,611284,[],Dorasaani,"Set in rural Telangana, A commoner dares to fall in love with a dorasaani named Devaki. Will their love survive despite the class differences?",/yIHvaZeoMvfuMNap6K9oRL2Lr2R.jpg
363,63372,"[28, 14]",Shakti,"The central minister's daughter who secretly goes on a trip is targeted by some evil Egyptians who want her and a holy diamond in their custody, while a guide gets linked to the fight as he protects her from all possible dangers.",/eycV5IA0TFc5wHtWmke7SpqXI8u.jpg
364,127927,[35],Alibaba Aradajanu Dongalu,The story of a hilarious police inspector chasing half a dozen theives.,
365,890119,"[28, 53]",Black,Aditya is a Police Constable who's life takes a turn when a murder and robbery that take place while he is on duty. Can Aditya manage it all?,/q6go3JKo822ctqirgQG3R8og6Of.jpg
366,887021,"[10749, 18]",Natyam,"In the ancient dance village Natyam, Sitara attempts to resurrect her Guru's forgotten masterpiece choreography and discovers the true power and purpose of Indian Classical Dance. To dance is to tell a story that can change our world.",/eWXh5VQOMflOJI5uz5DJlJHr4Po.jpg
367,78639,"[28, 35, 80]",Mosagallaku Mosagadu,,/1WfUnkDQIKwKDujjAKGig26JaWr.jpg
368,278423,[53],Abhilasha,"Abhilasha movie story was based on an unique point of removing section 302 from Indian penal Code, which sentences death. Struggling lawyer Chiranjeevi, lives with his roommate (allu aravind) and dreams of removing IPC section 302. Reason behind his determination was his father’s death sentence under 302, for adultery, which he didn’t commit.",/enpSvqMiTEQZ6LzRn2hfGuT5qK1.jpg
369,228341,[35],Thotti Gang,"Achi Babu (Allari Naresh), Sathi Babu (Sunil) and Suri Babu (Prabhu Deva) are the best buddies since childhood. They form a band that does multi purpose jobs like acting as band of boys for marriages, professional catchers of dogs, and cremation service guys. Karate Malliswari (Gajala), another childhood nightmarish karate-skill-flaunting damsel, lures Achi Babu into love. Then she snatches Achi Babu away from Suri Babu and Sathi Babu to make him her live-in boy friend. They also get engaged to each other. Irritated by their act, Suri Babu and Sathi Babu kidnap Malliswari. They tie her to a chair and then hatch another plan to make Achi Babu believe that Malliswari is dead. In that process, they dig a 'fresh' dead body from a crematorium, pack her in the car of Malliswari and throw that car into a valley. Police confirms that Malliswari is dead and Achi Babu's heart breaks again.",/e18Vir2qlLIbXO9UuwB13pvpllC.jpg
370,137455,[],Ninne Pelladatha,"Ninne Pelladata is family romance based movie in which Mahalakshmi (Tabu) comes to Hyderabad for job training and falls in love with Seenu (Nagarjuna). The duo decide to inform their respective parents of their plan to get married. Seenu's family welcomes Mahalaxmi, and approves of her. Just shortly after their approval, Mahalaxmi's parents interrupt the proceedings and forcibly take Mahalaxmi with them, to get her married to someone else, leaving Mahalaxmi and Seenu to an unknown fate",/liRlXPeZbTQR4oQb1nqaE7COx5i.jpg
371,803325,"[35, 10749, 18]",Merise Merise,"Siddhu, the son of a rich businessman fails in his startup and loses hopes in success. Vennela, a naive small-town girl who is already engaged to an NRI comes to Hyderabad and understands that this marriage would limit her to being just a housewife. She decides to have a successful career before marriage and in the process, meets Siddhu. A mutually enlightening journey gets both of them closer.",/5Jjc3zY7uYHStbD7nWGOGRz6r9X.jpg
372,1001261,"[35, 28, 10749]",Meter,"Arjun Kalyan, son of Raghunath, a police constable, ends up becoming a Sub Inspector despite his disinterest in the department. The chain of events that evolve after assuming charge brings him into a face-to-face conflict with home minister Byre Reddy, a crony and criminal politician.",/7Ov4b83BVRVVikifEhSYlAB80vp.jpg
373,429755,"[28, 10749]",Mister 420,Mister 420 movie is a romantic action entertainer written and directed by S.S.Ravikumar and produced by Hari Kumar Reddy Gajjala under Saanvi Creations,/t5AMeKoUv7Gfeu31GwGab8Tu69E.jpg
374,419245,"[10749, 28, 10751]",Hyper,Surya is a carefree youth who lives with his father Narayana Murthy. He loves his father and is very protective about him. This obsession often lands him in trouble. A political don troubles Narayana Murthy to get his signature for a file. Murthy objects for this signature and lands in deep trouble. The rest of the film deals with how Surya encounters the minister and solves his father's problem.,/agyTckpUSpV2xTOEV5QSB3X8o32.jpg
375,505908,"[28, 10749, 14]",Saakshyam,"A group of people commit unspeakable crimes and are confident of getting away with it since there are no witnesses. But nature is witness to their crimes and when all five elements of nature combine to take revenge, can they survive against its wrath?",/spIPo5iq5Z0ZAfwylX51Re2HuP4.jpg
376,465099,"[35, 10749, 10751]",Ninnu Kori,"Pallavi invites Uma, her ex-boyfriend, to stay with her and her husband to convince him that she is happy in her marriage. Uma tries to create a rift between the couple, hoping to win Pallavi back.",/tSqphL6d7slQ0zFmnhliYE9oyAS.jpg
377,888299,"[10751, 35, 18]",Aadavaallu Meeku Johaarlu,"Chiranjeevi is a bachelor seeking his perfect match. His family rejects a lot of alliances and search for a bride continues, until Aadhya enters the scene. However, Aadhya’s mother resists her daughter’s marriage to Chiru because it goes against what she believes as marriage to be – male dominance over females.",/bF8wcDaHNGkgTlCLvCsaC3quiRf.jpg
378,530198,"[10749, 18]",Sammohanam,"A cartoonist, who detests films and movie stars, finds himself in an awkward situation when he falls in love with a film actress",/dDhd9izD7UUKQFBXM7CpBJPSKCE.jpg
379,71918,"[28, 35, 80]",King,"After Coimbatore-based Ravichandra Verma passes away, his young son, Raja, assumes the responsibility of running the family business as well as ensuring that his brother, Ajay, gets a good education - much to the chagrin of three of his uncles. Years later, while on a trip to Uttaranchal, despite of warnings from a Pandit, he gets killed by a female assassin, but his family is informed that he is missing. Shortly thereafter, Gyaneshwar Kale and his sister, Sravani/Shivani, will inform the family that Raja is still alive but is handicapped and suffers from memory loss. The family is overjoyed but are not aware that Raja is actually a hoodlum/extortionist known as Bottu Seenu/Raghu Rokda.",/15HKRolyrDzKPOpbZ0kS5pViyOf.jpg
380,94372,[10749],Ishq,"Fate brings two individuals together after their flight to Hyderabad is forced to land in Goa. Along the way, they forge a special bond that changes their lives forever.",/rYfNvEA6GeM6l7ynEpKboJcl3L2.jpg
381,31626,"[18, 10749]",Bommarillu,"Siddu is the son of an over-protective business man. Every decision of his is made by his father, which leads him into frustration. He half-heartedly agrees to become engaged to a rich man's daughter, but then falls for a middle-class man's daughter called Haasini. The film focuses on his realization that he has to stand on his own and come out of his father's protective shell - and try to succeed in love.",/oYN5XJzV9dYGwzq4fmp41xcIaDS.jpg
382,826713,[53],Thank You Brother!,"A story of two contrasting individuals — a wealthy youngster who loves to live life partying and wooing women, without a care in the world for anything else, and a pregnant woman who loses her husband and is struggling in life. The two of them get stuck in a lift for several hours, turning both their lives upside down.",/fMpJ85Dg7aEk1jwqBMEa2sVKJNb.jpg
383,80827,[28],Samarasimha Reddy,"Samarasimha Reddy (Telugu: సమరసింహా రెడ్డి) is a 1999 Tollywood action film, directed by B. Gopal, released on 13 January 1999. The movie stars Nandamuri Balakrishna and Simran",/yDDu07KAOaKKud0GaRQpZoIT5T4.jpg
384,590162,"[28, 10749, 53, 80]",Falaknuma Das,"A group of youngsters headed by Das attempt to monopolise the meat business in Falaknuma. However, they encounter some unexpected problems, which lead them to the path of crime.",/bVsguOjjGdmjqgjZizqSVhSYG67.jpg
385,824387,"[18, 35]",Cinema Bandi,A struggling rickshaw driver’s life takes a rollicking turn when he comes upon an expensive camera and decides to make a film with his fellow villagers.,/aaND5zIAgIzge8y0oaCOIJuJXBB.jpg
386,73578,"[28, 35]",Jalsa,"Sanjay falls in love with Indu. Her father Rammohan Reddy doesnt approve of it and she is married to someone else. Later, Bhagyamathi falls for him and he goes to meet her father who turns out to be Rammohan Reddy. Somewhere in between Sanjay's life as a Naxal is depicted.",/sAc0AX16f0jBlVfU85XbaU9ZKI2.jpg
387,267779,[18],Raja,"A story about a petty thief Raja, and how his life changes when he meets Anjali in a robbery gone wrong.",/jf2TrHNDDeVy7Cb7azPRwRzowT.jpg
388,82324,[28],Tulasi,"Tired of her husband's crusade against factional feuds, Thulasi's wife leaves him. However, when their fatally ill son is abducted by factionists, he must resort to violence again.",/h3mu6ykqnAZv4EDWWtOnUs7YeH5.jpg
389,886436,"[28, 53]",Agent,"Ramakrishna aka Ricky's only one goal in life is to be a RAW recruitee and undertake some Planet-saving mission. Mahadev, RAW head, ropes him in for the most important mission ever known and unknown to even the Prime Minister of India. Ricky must tame The God, the megalomaniacal lynchpin of a giant-sized crime syndicate.",/rTC4LQ7KYRoX5J7hLZ08lDRPWvX.jpg
390,578207,[],Seven,"A police officer is bewildered by conflicting statements about Karthik's identity. Several young women seem to share a mysterious connection with him. An old man claims to know Karthik as Krishnamurthy, who died thirty years ago.",/yk2rWyacJmbJYQvFuUum2k4TQXn.jpg
391,279450,"[18, 53, 80]",Drushyam,"Rambabu, a cable operator, lives with his beloved wife Jyothi and two daughters. One day, his family inadvertently gets involved in a grave crime and he must go to great lengths to protect them.",/ujH3QanyIVzlTVst80Upk0Tmr2c.jpg
392,117008,[35],Bendu Apparao R.M.P,,/wnBmroBUoj68idHvn27IsMefos7.jpg
393,938826,"[53, 80]",Bloody Mary,"Three best friends Mary, Raju and Basha come close to making their dreams come true. In an unexpected turn of events, the three of them have evidence to a murder and make enemies with some vicious people. Will Mary be able to escape her enemies while keeping her best friends safe?",/pHntuWkToImf81Sc9X7MNUpF2Y5.jpg
394,1001256,"[35, 28, 10749]",Vinaro Bhagyamu Vishnu Katha,"Vishnu, grows up under the care of his grandfather as a Good Samaritan in temple town Tirupati. Dharshana, a wannabe social media content creator, comes up with the idea of a phone number neighbour and gets in touch with Vishnu. Both trace the other phone number neighbour, Markandeya Sharma. Things take intriguing, mystery-filled turns when these three people become friends.",/8CvjaZ6I6tvQS90qQnb7Gp1x488.jpg
395,862946,"[28, 12, 35]",Saakini Daakini,Two trainee female police officers find themselves in an endless race against time after they witness a kidnapping and decide to use their knowledge.,/ggD6ddmE2Uz2AVgbF48vMZvg3sf.jpg
396,1105261,"[18, 10749, 53]",Mr. King,Shiva is an RJ who is doing his thesis on airplane mechanism while Seetharama is cunning and complex. Umadevi and Vennela both fell in love with Shiva. How will Shiva untangle the love triangle and manage Seetharama Raju's twisted game?,/8hcuXysMgXrfAGrod67s6hBL5eR.jpg
397,1034181,"[10749, 28, 18]",Ahimsa,,/cWxK1SwY3ED5SWg9NL3KZtbmX9n.jpg
398,928618,"[35, 10749]",Stand Up Rahul,"A reluctant startup employee who doesn't stand up for anything in life, finally finding true love and learning to stand up for his parents, for his love and for his passion for stand-up comedy.",/fBlZzBubOXpbbUqnnfB4V73pwSX.jpg
399,793411,"[10751, 18]",Annapurnamma Gari Manavadu,"Annapurna's son is Pranay who married Amrutha but was killed by Amrutha's father due to Pranay's caste. After 12 years, Amrutha also dies of depression and sends her son to Pranay's mother, Annapurna.",/vT9XDQgztfml2qHU9QFODrUdGOS.jpg
400,534333,"[10749, 18]",Tej... I Love You,"Tej, a youngster who's highly attached to his family, is banished from his home by his uncle. He then finds himself in London, where he falls in love with Nandini. After long pursuit, he manages to win over her heart, but before she could even tell him, a tragic incident puts a full stop to their love story.",/2KoUF7wTr2Zbj9i39YlpMkAyyH8.jpg
401,500565,"[53, 28, 10749]",Krishnarjuna Yudham,"Krishna is the hot-blooded, aimless, flirt of a man from Chittoor whose only aim in life is to find a girl who will love him back. Continents away in Prague is his look-alike Arjun, the playboy rockstar who doesn’t have a problem bedding girls at all. But what happens that brings Krishna and Arjun together is what the film is all about.",/lWg0om9IHezUw2JBS1UJRMwSfMQ.jpg
402,483839,"[10749, 18]",Vunnadhi Okate Zindagi,The solid friendship between two men takes a beating when a woman enters their lives.,/xTVbfTnYPxFdcmUVnLTlLmrb1cL.jpg
403,463736,"[10749, 18]",Subbu,"Subbu, a college student, falls in love with the affluent Neeraja. However, things take a turn when he realises that Neeraja's father was responsible for the death of his entire family.",/5GlpxgzF8csSc9WsbkVwwvwvf0h.jpg
404,400761,"[28, 10749]",Jadoogadu,"Krishna, a villager who is determined to become wealthy, bumps into a moneylender, Anakonda, and joins a gang. However, after climbing the ranks, he realises that his gang leader plans to trap him.",/cJXIqFhXkHazWWwAVN88W00rrfB.jpg
405,332831,"[12, 35, 18]",Yevade Subramanyam,A corporate man who sets out on a journey of self-discovery and heads to the Himalayas.,/dUBjpTEPdt1XUGJkYugSIIFk0pj.jpg
406,298945,"[35, 10749]",Evadi Gola Vadide,"Veera loves Aarti but his marriage is fixed to the daughter of powerful don Bakka Reddy. When Bakka learns about Veera's intentions, he orders his men to kill Aarti.",/dxXgXm4YvSgPmIgQhvhYgpjJq6m.jpg
407,279500,[10749],Two Town Rowdy,"Two Town Rowdy is a 1989 Telugu film directed by Dasari Narayana Rao. The film stars Venkatesh, Radha, Krishnam Raju and Mohan Babu in lead roles.",
408,279293,[18],Swayamkrushi,"Swayam Krushi is family based movie in which, Chiranjeevi played a role of an illiterate cobbler sambayya. He raises his dead sister",/1FOhZ7GfIQN58JIsAYHfH1qLqIP.jpg
409,199229,"[28, 10749]",Munna,"Munna (Prabhas) is a college student. His aim is to finish off mafia don Kakha (Prakash Raj) who keeps the entire city under his grip. Munna has personal vengeance to take on Kakha. An honest politician Srinivasa Rao (Kota Srinivasa Rao) relentlessly works to expose Kakha but gets killed. Meanwhile, Munna’s classmate Nidhi (Ileana D'Cruz) falls in love with him. The twist in the tale is that Kakha is none other than his estranged father who tries to sell off his mother and was responsible for the death of his mother and his kid sister. Another don in the city named Aatma, who is the opposition of Kakha (Rahul Dev) asks Munna to join him. But Munna refuses his proposal. Munna starts to beat Kakha and the mind game begins. Kakha's second wife and son-daughter left him and join Munna. After some incidents including the death of his best friend, Munna finds out that Aatma was working for Kakha all along.",/nny02VHCbeMVoYuezJidDSr7eLN.jpg
410,185435,[10749],Janaki Weds Sriram,"It is one of those hide-and-seek dramas — childhood friends get separated, and as grown-ups fall in love with each other unknowingly. With some needed twists that lend a feel-good touch, apart from a love triangle, the movie makes a bid to impress the audience. Director Sreenu, who has had some directorial experience before, takes the credit for shaping the story in such a way that it looks different. The film can be termed musical, for it deals with lots of inter-college music competitions. -- Jeevi @ Idlebrain.com",/hdb13Gqng2fRFXR5xIj2ONnl4sW.jpg
411,138078,[18],Shirdi Sai,"Based on the life of Indian guru Shirdi Sai Baba (Nagarjuna Akkineni), who taught love, forgiveness, charity and devotion.",/h26WNpJ6rNgff5G0SQTwSPwzytF.jpg
